customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Actual_Churn,Predicted_Churn,Churn_Probability%,Risk_Level
2865-TCHJW,Female,1,No,No,4,Fiber optic,Month-to-month,Electronic check,89.2,346.2,1,1,93.9553415281448,High Risk
0168-XZKBB,Female,0,Yes,No,19,Fiber optic,Month-to-month,Electronic check,86.85,1564.4,0,1,81.299552498791,High Risk
4817-VYYWS,Female,0,No,No,30,Fiber optic,Month-to-month,Electronic check,100.2,2983.8,1,1,81.36641838502462,High Risk
0235-KGSLC,Female,0,No,No,1,Fiber optic,Month-to-month,Credit card (automatic),85.55,85.55,1,1,89.24970574698986,High Risk
4770-QAZXN,Female,0,No,No,13,No,Month-to-month,Credit card (automatic),19.45,232.1,0,0,22.358916390400196,Low Risk
3785-KTYSH,Male,0,No,No,53,No,Two year,Mailed check,24.6,1279.0,0,0,2.491579155387387,Low Risk
4283-FUTGF,Male,1,No,No,19,Fiber optic,Month-to-month,Electronic check,79.85,1471.75,1,1,80.13244794184473,High Risk
4115-NZRKS,Female,1,No,No,7,Fiber optic,Month-to-month,Electronic check,89.15,574.35,0,1,92.08598774765954,High Risk
6806-YDEUL,Female,1,No,No,6,No,Month-to-month,Bank transfer (automatic),19.5,106.8,0,0,38.947447523168556,Low Risk
4128-ETESU,Female,1,Yes,No,47,Fiber optic,Month-to-month,Electronic check,99.7,4747.2,0,1,70.08702709593162,High Risk
2085-JVGAD,Male,0,Yes,No,37,No,Month-to-month,Bank transfer (automatic),20.35,697.65,0,0,8.390695721375518,Low Risk
4360-PNRQB,Male,0,No,No,18,Fiber optic,Month-to-month,Bank transfer (automatic),75.6,1395.05,0,1,71.4184120690019,High Risk
4353-HYOJD,Female,0,Yes,Yes,27,DSL,Month-to-month,Mailed check,49.85,1336.15,0,0,18.788480753837234,Low Risk
3179-GBRWV,Male,1,Yes,No,21,DSL,Month-to-month,Bank transfer (automatic),64.95,1339.8,0,0,30.312135165178688,Low Risk
4818-QIUFN,Female,1,No,No,20,Fiber optic,Month-to-month,Electronic check,79.15,1520.9,1,1,67.69243086458972,Medium Risk
7504-UWHNB,Male,0,No,No,25,Fiber optic,Month-to-month,Electronic check,69.75,1729.35,0,1,65.59283593985303,Medium Risk
5553-AOINX,Female,1,Yes,Yes,66,Fiber optic,One year,Electronic check,104.9,6891.45,0,0,46.67405548297114,Medium Risk
3410-MHHUM,Female,0,Yes,Yes,44,Fiber optic,One year,Electronic check,94.4,4295.35,0,0,30.027756674307398,Low Risk
3192-LNKRK,Male,0,Yes,Yes,34,Fiber optic,Month-to-month,Mailed check,84.05,2909.95,0,1,53.6681700644555,Medium Risk
1097-FSPVW,Female,0,No,No,42,DSL,Month-to-month,Credit card (automatic),54.55,2455.05,0,0,13.410460891178259,Low Risk
2483-XSSMZ,Female,0,No,No,39,DSL,One year,Electronic check,47.85,1886.4,0,0,11.415656185929885,Low Risk
2732-ISEZX,Female,0,No,No,5,No,Month-to-month,Mailed check,20.5,104.3,0,0,45.178936985604665,Medium Risk
7975-JMZNT,Male,0,Yes,No,66,DSL,Two year,Bank transfer (automatic),91.7,6075.9,0,0,3.1956909886325766,Low Risk
3606-SBKRY,Male,0,No,No,31,DSL,One year,Electronic check,50.05,1523.4,0,1,51.7890982673187,Medium Risk
1047-RNXZV,Male,0,No,No,43,No,Two year,Mailed check,19.55,876.15,0,0,1.2812601975686206,Low Risk
5174-ITUMV,Male,0,Yes,Yes,67,Fiber optic,One year,Electronic check,105.4,6989.45,0,0,43.85787596287363,Medium Risk
0080-EMYVY,Female,0,No,No,14,DSL,One year,Credit card (automatic),51.45,727.85,0,0,18.026656815146943,Low Risk
6956-SMUCM,Female,0,No,No,3,Fiber optic,Month-to-month,Credit card (automatic),99.0,287.4,1,1,85.58888121833976,High Risk
1265-BCFEO,Female,0,Yes,No,71,DSL,Two year,Bank transfer (automatic),80.45,5662.25,0,0,6.490037972608112,Low Risk
3696-XRIEN,Female,0,No,No,50,DSL,One year,Credit card (automatic),82.5,4179.1,0,0,22.197485528509315,Low Risk
0853-TWRVK,Male,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),105.6,7581.5,0,0,5.549534687580235,Low Risk
6521-YYTYI,Male,0,No,Yes,1,Fiber optic,Month-to-month,Electronic check,93.3,93.3,1,1,93.62111389141397,High Risk
7244-KXYZN,Female,0,No,No,24,No,One year,Credit card (automatic),20.45,527.35,0,0,6.19709157589986,Low Risk
4946-EDSEW,Female,0,Yes,Yes,11,No,Month-to-month,Mailed check,19.25,180.3,1,0,29.321797816582656,Low Risk
1763-WQFUK,Male,0,No,No,3,DSL,Month-to-month,Mailed check,50.5,147.75,0,1,57.733086216753925,Medium Risk
2761-OCIAX,Male,1,No,No,2,Fiber optic,Month-to-month,Electronic check,74.7,165.4,1,1,87.09730497255222,High Risk
2282-YGNOR,Female,0,No,No,29,DSL,One year,Credit card (automatic),58.0,1734.5,0,0,7.4123819332715435,Low Risk
1862-QRWPE,Female,0,Yes,Yes,48,No,Two year,Bank transfer (automatic),20.65,1057.0,0,0,0.6736669269046268,Low Risk
8857-CUPFQ,Male,0,Yes,No,63,No,Two year,Mailed check,19.25,1237.65,0,0,0.9232297279318806,Low Risk
5630-AHZIL,Female,0,No,Yes,3,DSL,Month-to-month,Bank transfer (automatic),64.5,177.4,0,0,43.88861376045301,Medium Risk
5949-EBSQK,Male,0,Yes,Yes,4,DSL,Month-to-month,Credit card (automatic),61.45,229.55,1,0,49.033031890355666,Medium Risk
8654-DHAOW,Female,0,No,No,2,DSL,Month-to-month,Mailed check,54.15,101.65,0,1,65.77563392207976,Medium Risk
4393-RYCRE,Male,0,No,No,44,Fiber optic,One year,Electronic check,106.05,4510.8,0,0,31.915182986497122,Low Risk
9297-EONCV,Female,0,No,No,72,DSL,Two year,Bank transfer (automatic),91.35,6697.2,0,0,3.490466802919822,Low Risk
2272-WUSPA,Female,0,Yes,No,72,Fiber optic,Two year,Electronic check,110.75,7751.7,0,0,20.173765455249328,Low Risk
6892-XPFPU,Male,1,Yes,No,24,Fiber optic,Month-to-month,Electronic check,104.25,2433.9,1,1,82.80276601116786,High Risk
7534-BFESC,Male,1,No,No,24,Fiber optic,Month-to-month,Electronic check,76.1,1712.7,1,1,73.8852939291182,High Risk
5027-YOCXN,Male,0,Yes,Yes,51,Fiber optic,One year,Credit card (automatic),110.05,5686.4,0,0,23.088732753435202,Low Risk
9470-YFUYI,Male,1,Yes,No,71,DSL,One year,Bank transfer (automatic),71.0,5012.1,0,0,3.192400118635507,Low Risk
6518-KZXCB,Male,0,No,No,22,No,Two year,Mailed check,25.25,566.5,0,0,4.288382985377904,Low Risk
8869-TORSS,Female,0,No,No,48,DSL,One year,Credit card (automatic),60.35,2896.4,1,0,4.145644868739257,Low Risk
8699-ASUFO,Male,1,Yes,No,7,Fiber optic,Month-to-month,Mailed check,74.4,527.9,1,1,86.74537451738028,High Risk
3156-QLHBO,Male,0,No,Yes,2,No,Month-to-month,Mailed check,19.25,48.35,0,0,34.035428810260896,Low Risk
3011-WQKSZ,Male,0,No,Yes,19,No,Month-to-month,Electronic check,20.0,377.55,0,0,20.93283925787502,Low Risk
5533-NHFRF,Male,1,No,No,7,DSL,Month-to-month,Electronic check,44.4,265.8,0,1,78.43997340849927,High Risk
2101-RANCD,Female,0,No,No,55,Fiber optic,Month-to-month,Electronic check,73.1,4144.9,0,1,68.65498169500512,Medium Risk
6817-WTYHE,Male,0,No,No,2,DSL,Month-to-month,Bank transfer (automatic),44.9,111.05,0,1,63.669294417253944,Medium Risk
2482-CZGBB,Male,0,No,No,10,Fiber optic,Month-to-month,Electronic check,70.0,740.0,1,1,85.40131093009431,High Risk
3523-QRQLL,Female,0,Yes,Yes,22,DSL,One year,Bank transfer (automatic),69.5,1498.2,1,0,20.400517960928337,Low Risk
4304-TSPVK,Female,0,Yes,No,68,Fiber optic,Two year,Bank transfer (automatic),114.9,7843.55,0,0,9.415289334335423,Low Risk
9489-UTFKA,Male,1,Yes,No,8,DSL,Month-to-month,Bank transfer (automatic),60.9,551.95,0,1,51.95430813560027,Medium Risk
1459-QNFQT,Male,0,Yes,Yes,70,DSL,Two year,Bank transfer (automatic),59.5,4144.8,0,0,2.304151059358202,Low Risk
4983-CLMLV,Female,0,Yes,No,52,Fiber optic,Month-to-month,Credit card (automatic),102.7,5138.1,0,1,67.72333939243201,Medium Risk
1522-VVDMG,Male,0,Yes,Yes,7,Fiber optic,Month-to-month,Electronic check,89.75,608.8,1,1,74.3927719074213,High Risk
8791-GFXLZ,Male,0,No,No,12,DSL,Month-to-month,Bank transfer (automatic),49.05,593.05,0,1,54.226215876215356,Medium Risk
2669-QVCRG,Female,0,No,No,41,Fiber optic,Month-to-month,Credit card (automatic),81.3,3190.65,0,0,43.757612212089306,Medium Risk
6199-IPCAO,Female,0,Yes,Yes,29,No,Two year,Mailed check,26.1,692.55,0,0,2.638777942094119,Low Risk
8727-JQFHV,Male,0,Yes,Yes,57,No,Two year,Mailed check,20.75,1123.15,0,0,0.8817238803258114,Low Risk
8819-IMISP,Male,0,No,No,31,Fiber optic,Month-to-month,Electronic check,80.45,2429.1,0,1,69.15454471858399,Medium Risk
0924-BJCRC,Female,1,Yes,No,60,Fiber optic,Month-to-month,Electronic check,89.45,5294.6,0,1,61.63054092378234,Medium Risk
7821-DPRQE,Male,0,Yes,No,68,Fiber optic,Month-to-month,Electronic check,107.7,7320.9,0,0,49.97876059258516,Medium Risk
0556-FJEGU,Male,0,No,No,58,DSL,Two year,Bank transfer (automatic),70.1,4048.95,0,0,3.190752714526953,Low Risk
9878-TNQGW,Male,0,No,No,2,Fiber optic,Month-to-month,Electronic check,80.95,171.15,1,1,91.03907513076499,High Risk
1766-GKNMI,Male,0,No,No,29,Fiber optic,Month-to-month,Electronic check,84.9,2516.2,0,1,81.47524671337608,High Risk
7422-WNBTY,Male,0,Yes,No,33,Fiber optic,Month-to-month,Electronic check,93.35,3092.0,0,1,76.08682888039799,High Risk
5915-ANOEI,Male,0,Yes,No,70,DSL,Two year,Mailed check,79.15,5536.5,0,0,1.8208335351895397,Low Risk
6651-AZVTJ,Male,0,Yes,Yes,49,Fiber optic,Month-to-month,Electronic check,99.8,4872.45,1,1,81.70234181765186,High Risk
2135-DQWAQ,Female,0,No,No,5,Fiber optic,Month-to-month,Mailed check,85.3,420.45,0,1,82.11201349436811,High Risk
4685-TFLLS,Male,0,Yes,Yes,18,No,One year,Bank transfer (automatic),19.8,342.3,0,0,5.64120464243474,Low Risk
7766-CLTIC,Female,0,No,No,10,DSL,Month-to-month,Mailed check,60.95,629.55,0,1,56.11815045152534,Medium Risk
3761-FLYZI,Female,1,Yes,No,65,Fiber optic,Month-to-month,Bank transfer (automatic),108.8,7082.45,0,1,66.64387391395555,Medium Risk
2077-MPJQO,Male,1,Yes,No,7,Fiber optic,Month-to-month,Electronic check,75.4,533.05,0,1,90.55131512893976,High Risk
4998-IKFSE,Female,0,No,No,30,Fiber optic,Month-to-month,Electronic check,100.45,3096.9,0,1,80.86202045570542,High Risk
7587-RZNME,Male,0,No,No,3,DSL,Month-to-month,Electronic check,43.3,123.65,1,1,77.48320570180404,High Risk
4078-SAYYN,Female,0,No,No,11,Fiber optic,Month-to-month,Electronic check,100.75,1129.75,1,1,93.2563490443942,High Risk
8041-TMEID,Male,1,Yes,No,63,Fiber optic,Two year,Credit card (automatic),108.5,6991.9,0,0,19.204580834014603,Low Risk
3055-MJDSB,Male,0,No,No,9,DSL,Month-to-month,Mailed check,24.6,190.1,0,1,74.47927947081453,High Risk
3018-TFTSU,Male,0,No,No,12,Fiber optic,Month-to-month,Bank transfer (automatic),81.7,858.6,1,1,59.22339526002565,Medium Risk
8976-OQHGT,Female,0,Yes,Yes,4,DSL,Month-to-month,Mailed check,56.5,235.1,1,0,32.795572484321006,Low Risk
4208-UFFGW,Male,1,No,No,2,DSL,Month-to-month,Mailed check,44.95,85.15,1,1,64.41714122356994,Medium Risk
2718-YSKCS,Male,0,Yes,Yes,71,No,Two year,Bank transfer (automatic),19.6,1387.45,0,0,0.6021320854765168,Low Risk
5269-NRGDP,Male,0,Yes,Yes,42,DSL,One year,Electronic check,73.15,3088.25,0,0,10.837572264902066,Low Risk
9138-EFSMO,Male,0,Yes,Yes,26,Fiber optic,One year,Bank transfer (automatic),78.95,2034.25,0,0,32.70132028297586,Low Risk
1926-QUZNN,Female,0,Yes,No,72,No,Two year,Bank transfer (automatic),25.25,1841.2,0,0,1.2312899024402315,Low Risk
5701-ZIKJE,Male,0,No,No,13,DSL,Month-to-month,Mailed check,50.55,610.75,0,0,34.87792864855987,Low Risk
2546-KZAAT,Male,0,Yes,No,52,DSL,One year,Mailed check,75.4,3865.45,0,0,13.626857892214742,Low Risk
1469-LBJQJ,Female,0,Yes,No,66,Fiber optic,Month-to-month,Electronic check,105.2,6936.85,0,1,72.65859273681703,High Risk
5186-SAMNZ,Male,1,No,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),69.5,69.5,1,1,86.97454346344023,High Risk
6810-VCAEX,Female,0,No,No,47,DSL,One year,Credit card (automatic),39.65,1798.65,0,0,3.686268849163658,Low Risk
1534-OULXE,Female,0,Yes,Yes,61,DSL,One year,Bank transfer (automatic),49.7,2961.4,0,0,4.182889131785577,Low Risk
9470-RTWDV,Male,0,Yes,Yes,26,DSL,One year,Credit card (automatic),82.0,2083.1,0,0,26.78510043120198,Low Risk
0297-RBCSG,Male,0,No,No,19,DSL,One year,Bank transfer (automatic),65.35,1231.85,0,0,16.62341825916092,Low Risk
7029-RPUAV,Male,1,Yes,No,17,Fiber optic,Month-to-month,Credit card (automatic),100.45,1622.45,1,1,85.3272194977322,High Risk
6519-ZHPXP,Female,0,Yes,Yes,72,Fiber optic,Two year,Bank transfer (automatic),108.3,7679.65,0,0,5.130354688499342,Low Risk
5091-HFAZW,Female,0,No,No,2,Fiber optic,Month-to-month,Electronic check,91.15,168.5,0,1,81.2536759092424,High Risk
7609-NRNCA,Female,0,No,No,17,No,One year,Mailed check,19.55,280.85,0,0,7.833792307608273,Low Risk
6734-FQAJX,Male,1,No,No,67,Fiber optic,Two year,Electronic check,105.05,7171.7,0,0,12.071991832293241,Low Risk
5996-DAOQL,Male,0,No,No,1,No,Month-to-month,Mailed check,20.45,20.45,0,1,51.40984373570666,Medium Risk
1320-HTRDR,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,75.5,220.6,1,1,91.26606380066113,High Risk
6924-TDGMT,Male,0,Yes,No,11,No,One year,Mailed check,20.55,184.95,0,0,20.25334554397978,Low Risk
9073-ZZIAY,Male,0,Yes,Yes,62,DSL,Two year,Electronic check,86.1,5215.25,0,0,2.454624078592195,Low Risk
8782-NUUOL,Male,0,No,No,60,DSL,One year,Mailed check,79.0,4801.1,0,0,6.812055438359263,Low Risk
2789-CZANW,Female,0,Yes,Yes,64,Fiber optic,Two year,Bank transfer (automatic),110.3,6997.3,0,0,6.707365549863459,Low Risk
5206-XZZQI,Male,0,No,No,53,Fiber optic,Month-to-month,Mailed check,80.6,4348.1,0,0,36.11637380327048,Low Risk
7690-KPNCU,Male,0,Yes,Yes,64,DSL,One year,Credit card (automatic),73.05,4688.65,0,0,9.323774815694929,Low Risk
5701-SVCWR,Female,0,No,Yes,1,No,Month-to-month,Mailed check,24.0,24.0,0,0,43.84544623177329,Medium Risk
3996-ZNWYK,Male,1,Yes,Yes,71,No,Two year,Credit card (automatic),19.8,1388.45,0,0,0.5163542209299606,Low Risk
8963-MQVYN,Female,0,No,Yes,22,No,Month-to-month,Electronic check,20.55,469.85,0,0,17.98576356072986,Low Risk
5376-DEQCP,Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,70.6,70.6,1,1,88.5772291575634,High Risk
1328-EUZHC,Female,0,Yes,No,18,No,Two year,Mailed check,20.1,370.5,0,0,3.437226903193386,Low Risk
1303-SRDOK,Female,0,Yes,Yes,55,Fiber optic,Two year,Credit card (automatic),69.05,3842.6,0,0,13.34761515923546,Low Risk
2582-FFFZR,Female,0,No,No,22,DSL,Month-to-month,Electronic check,50.6,1073.3,0,1,73.55713056759157,High Risk
4750-ZRXIU,Female,1,No,No,4,Fiber optic,Month-to-month,Electronic check,84.6,360.1,1,1,93.69565240789574,High Risk
6732-FZUGP,Female,0,No,No,47,Fiber optic,One year,Credit card (automatic),94.9,4615.25,0,0,23.943460761810158,Low Risk
3638-DIMPH,Female,0,Yes,No,13,DSL,One year,Electronic check,43.8,592.65,0,0,28.403248262953056,Low Risk
9372-TXXPS,Female,0,Yes,No,60,DSL,Two year,Bank transfer (automatic),59.85,3483.45,0,0,1.1793944781639398,Low Risk
0750-EBAIU,Male,0,No,No,52,Fiber optic,One year,Electronic check,91.25,4738.3,0,0,31.587213118018582,Low Risk
7410-YTJIK,Female,0,No,No,7,Fiber optic,Month-to-month,Mailed check,75.45,480.75,1,1,80.50645150671315,High Risk
6695-FRVEC,Male,0,Yes,Yes,67,DSL,Two year,Bank transfer (automatic),60.4,3953.7,0,0,1.109641609007734,Low Risk
8490-BXHEO,Male,1,No,No,18,Fiber optic,Month-to-month,Credit card (automatic),80.55,1411.65,0,1,70.51554226991416,High Risk
9955-QOPOY,Male,0,Yes,No,69,DSL,One year,Credit card (automatic),60.8,4263.4,0,0,14.103026975577155,Low Risk
5313-FPXWG,Male,0,No,No,51,No,One year,Bank transfer (automatic),24.6,1266.4,0,0,8.398834411025856,Low Risk
0902-RFHOF,Male,0,No,No,38,No,One year,Mailed check,20.1,730.1,0,0,3.5092269320817113,Low Risk
4646-QZXTF,Female,0,Yes,No,7,DSL,Month-to-month,Bank transfer (automatic),81.25,580.1,0,0,44.72100166530048,Medium Risk
2205-LPVGL,Male,1,Yes,Yes,58,Fiber optic,One year,Bank transfer (automatic),89.85,5125.75,0,0,12.710286539259522,Low Risk
2043-WVTQJ,Male,0,Yes,No,1,DSL,Month-to-month,Mailed check,55.7,55.7,0,1,51.409950475132085,Medium Risk
3831-YCPUO,Female,0,Yes,Yes,72,Fiber optic,Two year,Credit card (automatic),109.5,7854.9,0,0,5.720461262963016,Low Risk
8404-VIOMB,Female,0,No,No,66,DSL,Two year,Bank transfer (automatic),62.5,4136.4,0,0,4.714688111554247,Low Risk
3319-DWOEP,Male,1,Yes,No,6,Fiber optic,Month-to-month,Electronic check,95.75,573.75,1,1,92.50231030341143,High Risk
3594-BDSOA,Female,0,Yes,No,24,No,One year,Credit card (automatic),20.4,482.8,0,0,6.06123014012026,Low Risk
8318-LCNBW,Male,0,Yes,No,35,DSL,One year,Credit card (automatic),53.15,1930.9,0,0,23.680828062322483,Low Risk
4012-ZTHBR,Female,0,Yes,Yes,21,DSL,Month-to-month,Electronic check,44.95,926.25,0,0,36.973357390651415,Low Risk
7673-BQGKU,Female,0,Yes,Yes,69,No,Two year,Bank transfer (automatic),20.15,1337.5,0,0,0.4554725986307016,Low Risk
8908-SLFCJ,Female,0,No,No,21,No,Two year,Credit card (automatic),20.85,435.25,0,0,4.702378314717235,Low Risk
2123-AGEEN,Female,1,No,No,7,Fiber optic,Month-to-month,Electronic check,84.35,609.65,0,1,90.30193853723415,High Risk
2675-IJRGJ,Male,0,No,No,53,No,Two year,Bank transfer (automatic),19.65,978.0,0,0,1.6641394029567567,Low Risk
1902-XBTFB,Male,0,No,Yes,22,Fiber optic,Month-to-month,Electronic check,89.4,2001.5,1,1,63.57351288642394,Medium Risk
4693-VWVBO,Female,0,No,No,3,No,Month-to-month,Electronic check,19.55,61.05,0,1,50.391376801148304,Medium Risk
1600-DILPE,Female,0,No,No,12,DSL,Month-to-month,Bank transfer (automatic),45.0,524.35,0,1,58.14188811037003,Medium Risk
0128-MKWSG,Female,0,No,Yes,26,DSL,Month-to-month,Mailed check,45.8,1147.0,0,0,21.282099679936074,Low Risk
1179-INLAT,Male,0,No,No,3,No,One year,Mailed check,19.45,69.25,0,0,29.438069611084337,Low Risk
3891-NLXJB,Male,0,No,No,37,DSL,Two year,Mailed check,40.55,1390.85,0,0,3.412650610726886,Low Risk
8957-THMOA,Female,0,No,Yes,50,No,Two year,Credit card (automatic),20.15,970.85,0,0,1.4699304381093328,Low Risk
